  194.21,  588.00
  194.48,  588.00
  194.75,  588.00
  195.02,  599.00
  195.29,  649.00
  195.56,  669.00
  195.83,  651.00
  196.10,  632.00
  196.37,  693.00
  196.64,  696.00
  196.91,  678.00
  197.18,  654.00
  197.45,  669.00
  197.72,  664.00
  197.99,  702.00
  198.26,  658.00
  198.53,  667.00
  198.80,  686.00
  199.07,  686.00
  199.34,  675.00
  199.61,  656.00
  199.88,  667.00
  200.16,  669.00
  200.43,  664.00
  200.70,  667.00
  200.97,  666.00
  201.24,  671.00
  201.51,  678.00
  201.78,  654.00
  202.05,  666.00
  202.32,  667.00
  202.59,  704.00
  202.86,  674.00
  203.13,  656.00
  203.40,  663.00
  203.67,  690.00
  203.94,  676.00
  204.21,  681.00
  204.48,  679.00
  204.75,  670.00
  205.02,  656.00
  205.29,  699.00
  205.56,  695.00
  205.83,  679.00
  206.10,  683.00
  206.37,  665.00
  206.64,  701.00
  206.91,  700.00
  207.18,  689.00
  207.45,  669.00
  207.72,  676.00
  207.99,  677.00
  208.26,  669.00
  208.53,  704.00
  208.80,  697.00
  209.07,  714.00
  209.34,  685.00
  209.61,  700.00
  209.88,  663.00
  210.15,  697.00
  210.42,  664.00
  210.69,  697.00
  210.96,  671.00
  211.23,  666.00
  211.50,  674.00
  211.77,  677.00
  212.04,  660.00
  212.31,  685.00
  212.58,  685.00
  212.85,  693.00
  213.12,  662.00
  213.39,  689.00
  213.66,  699.00
  213.93,  692.00
  214.20,  673.00
  214.47,  676.00
  214.74,  661.00
  215.01,  683.00
  215.28,  687.00
  215.55,  700.00
  215.82,  709.00
  216.09,  692.00
  216.36,  674.00
  216.63,  679.00
  216.90,  674.00
  217.17,  673.00
  217.44,  689.00
  217.71,  693.00
  217.98,  689.00
  218.25,  669.00
  218.52,  685.00
  218.79,  678.00
  219.06,  676.00
  219.33,  666.00
  219.60,  668.00
  219.87,  697.00
  220.14,  676.00
  220.41,  681.00
  220.68,  671.00
  220.95,  682.00
  221.22,  653.00
  221.49,  679.00
  221.76,  686.00
  222.03,  673.00
  222.30,  678.00
  222.57,  692.00
  222.84,  696.00
  223.11,  674.00
  223.38,  666.00
  223.65,  668.00
  223.92,  670.00
  224.19,  705.00
  224.46,  678.00
  224.73,  676.00
  225.00,  697.00
  225.27,  687.00
  225.54,  679.00
  225.81,  681.00
  226.08,  675.00
  226.35,  674.00
  226.62,  684.00
  226.89,  706.00
  227.16,  683.00
  227.43,  693.00
  227.70,  661.00
  227.97,  653.00
  228.23,  677.00
  228.50,  688.00
  228.77,  668.00
  229.04,  675.00
  229.31,  700.00
  229.58,  679.00
  229.85,  664.00
  230.12,  670.00
  230.39,  673.00
  230.66,  693.00
  230.93,  677.00
  231.20,  677.00
  231.47,  674.00
  231.74,  703.00
  232.01,  678.00
  232.28,  680.00
  232.55,  684.00
  232.82,  708.00
  233.09,  682.00
  233.36,  656.00
  233.63,  673.00
  233.90,  677.00
  234.17,  679.00
  234.43,  664.00
  234.70,  685.00
  234.97,  692.00
  235.24,  717.00
  235.51,  690.00
  235.78,  658.00
  236.05,  680.00
  236.32,  673.00
  236.59,  673.00
  236.86,  697.00
  237.13,  690.00
  237.40,  637.00
  237.67,  697.00
  237.94,  678.00
  238.21,  665.00
  238.48,  696.00
  238.75,  667.00
  239.01,  689.00
  239.28,  657.00
  239.55,  684.00
  239.82,  700.00
  240.09,  684.00
  240.36,  694.00
  240.63,  665.00
  240.90,  670.00
  241.17,  702.00
  241.44,  672.00
  241.71,  675.00
  241.98,  682.00
  242.25,  690.00
  242.52,  692.00
  242.78,  672.00
  243.05,  693.00
  243.32,  695.00
  243.59,  670.00
  243.86,  682.00
  244.13,  682.00
  244.40,  681.00
  244.67,  659.00
  244.94,  685.00
  245.21,  673.00
  245.48,  673.00
  245.75,  679.00
  246.02,  668.00
  246.28,  654.00
  246.55,  692.00
  246.82,  706.00
  247.09,  678.00
  247.36,  705.00
  247.63,  698.00
  247.90,  686.00
  248.17,  679.00
  248.44,  682.00
  248.71,  692.00
  248.98,  672.00
  249.25,  687.00
  249.51,  680.00
  249.78,  693.00
  250.05,  676.00
  250.32,  659.00
  250.59,  672.00
  250.86,  674.00
  251.13,  688.00
  251.40,  675.00
  251.67,  686.00
  251.94,  677.00
  252.20,  663.00
  252.47,  671.00
  252.74,  688.00
  253.01,  684.00
  253.28,  691.00
  253.55,  654.00
  253.82,  696.00
  254.09,  719.00
  254.36,  672.00
  254.63,  666.00
  254.89,  678.00
  255.16,  674.00
  255.43,  669.00
  255.70,  683.00
  255.97,  694.00
  256.24,  685.00
  256.51,  683.00
  256.78,  668.00
  257.05,  668.00
  257.31,  689.00
  257.58,  702.00
  257.85,  710.00
  258.12,  667.00
  258.39,  687.00
  258.66,  669.00
  258.93,  687.00
  259.20,  675.00
  259.47,  704.00
  259.73,  688.00
  260.00,  682.00
  260.27,  663.00
  260.54,  668.00
  260.81,  688.00
  261.08,  671.00
  261.35,  668.00
  261.62,  675.00
  261.88,  687.00
  262.15,  665.00
  262.42,  682.00
  262.69,  676.00
  262.96,  688.00
  263.23,  658.00
  263.50,  676.00
  263.77,  682.00
  264.03,  704.00
  264.30,  673.00
  264.57,  662.00
  264.84,  690.00
  265.11,  682.00
  265.38,  686.00
  265.65,  681.00
  265.92,  681.00
  266.18,  665.00
  266.45,  665.00
  266.72,  675.00
  266.99,  681.00
  267.26,  678.00
  267.53,  667.00
  267.80,  664.00
  268.06,  648.00
  268.33,  677.00
  268.60,  670.00
  268.87,  682.00
  269.14,  666.00
  269.41,  665.00
  269.68,  672.00
  269.94,  666.00
  270.21,  664.00
  270.48,  659.00
  270.75,  681.00
  271.02,  672.00
  271.29,  662.00
  271.56,  655.00
  271.82,  662.00
  272.09,  693.00
  272.36,  687.00
  272.63,  676.00
  272.90,  677.00
  273.17,  662.00
  273.44,  659.00
  273.70,  708.00
  273.97,  674.00
  274.24,  687.00
  274.51,  693.00
  274.78,  678.00
  275.05,  681.00
  275.31,  664.00
  275.58,  676.00
  275.85,  701.00
  276.12,  674.00
  276.39,  692.00
  276.66,  665.00
  276.92,  669.00
  277.19,  662.00
  277.46,  686.00
  277.73,  684.00
  278.00,  663.00
  278.27,  678.00
  278.53,  689.00
  278.80,  690.00
  279.07,  681.00
  279.34,  688.00
  279.61,  682.00
  279.88,  678.00
  280.14,  670.00
  280.41,  675.00
  280.68,  671.00
  280.95,  673.00
  281.22,  665.00
  281.49,  692.00
  281.75,  665.00
  282.02,  673.00
  282.29,  704.00
  282.56,  687.00
  282.83,  677.00
  283.10,  694.00
  283.36,  685.00
  283.63,  674.00
  283.90,  703.00
  284.17,  656.00
  284.44,  689.00
  284.70,  683.00
  284.97,  692.00
  285.24,  665.00
  285.51,  672.00
  285.78,  655.00
  286.04,  667.00
  286.31,  681.00
  286.58,  678.00
  286.85,  681.00
  287.12,  661.00
  287.39,  698.00
  287.65,  679.00
  287.92,  698.00
  288.19,  698.00
  288.46,  676.00
  288.73,  669.00
  288.99,  677.00
  289.26,  682.00
  289.53,  680.00
  289.80,  681.00
  290.07,  681.00
  290.33,  660.00
  290.60,  687.00
  290.87,  680.00
  291.14,  689.00
  291.41,  687.00
  291.67,  708.00
  291.94,  675.00
  292.21,  703.00
  292.48,  668.00
  292.75,  694.00
  293.01,  684.00
  293.28,  679.00
  293.55,  663.00
  293.82,  670.00
  294.09,  701.00
  294.35,  675.00
  294.62,  689.00
  294.89,  664.00
  295.16,  666.00
  295.42,  671.00
  295.69,  688.00
  295.96,  681.00
  296.23,  703.00
  296.50,  679.00
  296.76,  673.00
  297.03,  708.00
  297.30,  684.00
  297.57,  689.00
  297.84,  686.00
  298.10,  697.00
  298.37,  681.00
  298.64,  696.00
  298.91,  678.00
  299.17,  682.00
  299.44,  700.00
  299.71,  699.00
  299.98,  677.00
  300.25,  671.00
  300.51,  686.00
  300.78,  714.00
  301.05,  681.00
  301.32,  673.00
  301.58,  679.00
  301.85,  669.00
  302.12,  672.00
  302.39,  688.00
  302.65,  684.00
  302.92,  680.00
  303.19,  696.00
  303.46,  700.00
  303.73,  668.00
  303.99,  680.00
  304.26,  702.00
  304.53,  671.00
  304.80,  673.00
  305.06,  680.00
  305.33,  676.00
  305.60,  697.00
  305.87,  701.00
  306.13,  676.00
  306.40,  667.00
  306.67,  656.00
  306.94,  680.00
  307.20,  666.00
  307.47,  672.00
  307.74,  683.00
  308.01,  659.00
  308.27,  681.00
  308.54,  704.00
  308.81,  686.00
  309.08,  683.00
  309.34,  671.00
  309.61,  683.00
  309.88,  690.00
  310.15,  661.00
  310.41,  698.00
  310.68,  706.00
  310.95,  667.00
  311.22,  644.00
  311.48,  673.00
  311.75,  687.00
  312.02,  682.00
  312.29,  691.00
  312.55,  691.00
  312.82,  677.00
  313.09,  685.00
  313.36,  671.00
  313.62,  657.00
  313.89,  668.00
  314.16,  683.00
  314.43,  679.00
  314.69,  694.00
  314.96,  698.00
  315.23,  700.00
  315.49,  695.00
  315.76,  669.00
  316.03,  657.00
  316.30,  692.00
  316.56,  676.00
  316.83,  698.00
  317.10,  675.00
  317.37,  684.00
  317.63,  686.00
  317.90,  681.00
  318.17,  662.00
  318.44,  684.00
  318.70,  684.00
  318.97,  700.00
  319.24,  714.00
  319.50,  673.00
  319.77,  687.00
  320.04,  680.00
  320.31,  685.00
  320.57,  672.00
  320.84,  676.00
  321.11,  692.00
  321.37,  692.00
  321.64,  671.00
  321.91,  698.00
  322.18,  669.00
  322.44,  698.00
  322.71,  683.00
  322.98,  681.00
  323.24,  688.00
  323.51,  686.00
  323.78,  678.00
  324.05,  686.00
  324.31,  692.00
  324.58,  677.00
  324.85,  672.00
  325.11,  683.00
  325.38,  674.00
  325.65,  700.00
  325.92,  716.00
  326.18,  680.00
  326.45,  679.00
  326.72,  687.00
  326.98,  660.00
  327.25,  664.00
  327.52,  691.00
  327.78,  677.00
  328.05,  692.00
  328.32,  689.00
  328.59,  680.00
  328.85,  703.00
  329.12,  693.00
  329.39,  715.00
  329.65,  658.00
  329.92,  682.00
  330.19,  697.00
  330.45,  679.00
  330.72,  670.00
  330.99,  693.00
  331.25,  674.00
  331.52,  698.00
  331.79,  670.00
  332.06,  690.00
  332.32,  687.00
  332.59,  732.00
  332.86,  690.00
  333.12,  692.00
  333.39,  695.00
  333.66,  699.00
  333.92,  699.00
  334.19,  705.00
  334.46,  693.00
  334.72,  683.00
  334.99,  674.00
  335.26,  715.00
  335.52,  690.00
  335.79,  718.00
  336.06,  674.00
  336.32,  707.00
  336.59,  691.00
  336.86,  706.00
  337.12,  699.00
  337.39,  697.00
  337.66,  702.00
  337.92,  688.00
  338.19,  688.00
  338.46,  728.00
  338.72,  714.00
  338.99,  686.00
  339.26,  732.00
  339.52,  701.00
  339.79,  697.00
  340.06,  708.00
  340.32,  716.00
  340.59,  699.00
  340.86,  724.00
  341.12,  702.00
  341.39,  709.00
  341.66,  706.00
  341.92,  684.00
  342.19,  720.00
  342.46,  698.00
  342.72,  692.00
  342.99,  684.00
  343.26,  731.00
  343.52,  689.00
  343.79,  690.00
  344.06,  717.00
  344.32,  721.00
  344.59,  698.00
  344.86,  691.00
  345.12,  711.00
  345.39,  704.00
  345.66,  681.00
  345.92,  708.00
  346.19,  702.00
  346.46,  707.00
  346.72,  712.00
  346.99,  713.00
  347.26,  695.00
  347.52,  724.00
  347.79,  704.00
  348.05,  692.00
  348.32,  706.00
  348.59,  707.00
  348.85,  701.00
  349.12,  703.00
  349.39,  696.00
  349.65,  710.00
  349.92,  696.00
  350.19,  712.00
  350.45,  731.00
  350.72,  727.00
  350.98,  736.00
  351.25,  698.00
  351.52,  708.00
  351.78,  751.00
  352.05,  704.00
  352.32,  707.00
  352.58,  728.00
  352.85,  725.00
  353.12,  726.00
  353.38,  722.00
  353.65,  755.00
  353.91,  712.00
  354.18,  708.00
  354.45,  725.00
  354.71,  743.00
  354.98,  704.00
  355.25,  691.00
  355.51,  698.00
  355.78,  718.00
  356.04,  709.00
  356.31,  714.00
  356.58,  718.00
  356.84,  709.00
  357.11,  708.00
  357.38,  725.00
  357.64,  720.00
  357.91,  724.00
  358.17,  717.00
  358.44,  716.00
  358.71,  710.00
  358.97,  714.00
  359.24,  709.00
  359.50,  711.00
  359.77,  724.00
  360.04,  712.00
  360.30,  712.00
  360.57,  698.00
  360.83,  716.00
  361.10,  722.00
  361.37,  711.00
  361.63,  705.00
  361.90,  721.00
  362.16,  726.00
  362.43,  743.00
  362.70,  708.00
  362.96,  737.00
  363.23,  735.00
  363.50,  713.00
  363.76,  713.00
  364.03,  706.00
  364.29,  756.00
  364.56,  717.00
  364.83,  730.00
  365.09,  739.00
  365.36,  746.00
  365.62,  738.00
  365.89,  727.00
  366.15,  712.00
  366.42,  749.00
  366.69,  757.00
  366.95,  713.00
  367.22,  712.00
  367.48,  708.00
  367.75,  715.00
  368.02,  702.00
  368.28,  728.00
  368.55,  727.00
  368.81,  740.00
  369.08,  749.00
  369.35,  734.00
  369.61,  706.00
  369.88,  755.00
  370.14,  727.00
  370.41,  713.00
  370.67,  720.00
  370.94,  724.00
  371.21,  716.00
  371.47,  736.00
  371.74,  745.00
  372.00,  725.00
  372.27,  749.00
  372.53,  722.00
  372.80,  712.00
  373.07,  714.00
  373.33,  738.00
  373.60,  733.00
  373.86,  719.00
  374.13,  742.00
  374.39,  734.00
  374.66,  734.00
  374.93,  725.00
  375.19,  750.00
  375.46,  742.00
  375.72,  759.00
  375.99,  752.00
  376.25,  765.00
  376.52,  770.00
  376.79,  759.00
  377.05,  753.00
  377.32,  765.00
  377.58,  728.00
  377.85,  759.00
  378.11,  744.00
  378.38,  771.00
  378.64,  771.00
  378.91,  764.00
  379.18,  736.00
  379.44,  764.00
  379.71,  751.00
  379.97,  771.00
  380.24,  753.00
  380.50,  740.00
  380.77,  763.00
  381.03,  739.00
  381.30,  745.00
  381.57,  748.00
  381.83,  758.00
  382.10,  762.00
  382.36,  786.00
  382.63,  769.00
  382.89,  763.00
  383.16,  776.00
  383.42,  777.00
  383.69,  790.00
  383.95,  801.00
  384.22,  830.00
  384.49,  803.00
  384.75,  797.00
  385.02,  823.00
  385.28,  836.00
  385.55,  859.00
  385.81,  807.00
  386.08,  825.00
  386.34,  849.00
  386.61,  843.00
  386.87,  861.00
  387.14,  842.00
  387.40,  863.00
  387.67,  868.00
  387.94,  873.00
  388.20,  877.00
  388.47,  921.00
  388.73,  908.00
  389.00,  924.00
  389.26,  932.00
  389.53,  948.00
  389.79,  940.00
  390.06,  966.00
  390.32,  954.00
  390.59,  940.00
  390.85,  950.00
  391.12,  926.00
  391.38,  922.00
  391.65,  912.00
  391.91,  927.00
  392.18,  949.00
  392.44,  913.00
  392.71,  923.00
  392.97,  985.00
  393.24, 1005.00
  393.51, 1038.00
  393.77, 1076.00
  394.04, 1118.00
  394.30, 1093.00
  394.57, 1085.00
  394.83, 1068.00
  395.10, 1084.00
  395.36, 1113.00
  395.63, 1053.00
  395.89, 1072.00
  396.16, 1136.00
  396.42, 1150.00
  396.69, 1248.00
  396.95, 1362.00
  397.22, 1398.00
  397.48, 1451.00
  397.75, 1509.00
  398.01, 1539.00
  398.28, 1553.00
  398.54, 1574.00
  398.81, 1677.00
  399.07, 1694.00
  399.34, 1695.00
  399.60, 1733.00
  399.87, 1776.00
  400.13, 1849.00
  400.40, 1841.00
  400.66, 1900.00
  400.93, 1978.00
  401.19, 1968.00
  401.46, 1961.00
  401.72, 2074.00
  401.99, 2054.00
  402.25, 2080.00
  402.52, 2135.00
  402.78, 2126.00
  403.05, 2212.00
  403.31, 2182.00
  403.58, 2192.00
  403.84, 2277.00
  404.11, 2273.00
  404.37, 2267.00
  404.63, 2291.00
  404.90, 2346.00
  405.16, 2336.00
  405.43, 2385.00
  405.69, 2471.00
  405.96, 2505.00
  406.22, 2542.00
  406.49, 2568.00
  406.75, 2694.00
  407.02, 2718.00
  407.28, 2802.00
  407.55, 2824.00
  407.81, 2862.00
  408.08, 2858.00
  408.34, 2881.00
  408.61, 2947.00
  408.87, 2963.00
  409.14, 2996.00
  409.40, 2960.00
  409.67, 3029.00
  409.93, 3086.00
  410.19, 3196.00
  410.46, 3259.00
  410.72, 3357.00
  410.99, 3420.00
  411.25, 3374.00
  411.52, 3454.00
  411.78, 3477.00
  412.05, 3465.00
  412.31, 3427.00
  412.58, 3454.00
  412.84, 3469.00
  413.11, 3556.00
  413.37, 3618.00
  413.63, 3602.00
  413.90, 3614.00
  414.16, 3603.00
  414.43, 3650.00
  414.69, 3650.00
  414.96, 3697.00
  415.22, 3680.00
  415.49, 3758.00
  415.75, 3731.00
  416.02, 3787.00
  416.28, 3806.00
  416.54, 3715.00
  416.81, 3680.00
  417.07, 3774.00
  417.34, 3732.00
  417.60, 3765.00
  417.87, 3790.00
  418.13, 3822.00
  418.40, 3859.00
  418.66, 3936.00
  418.92, 3859.00
  419.19, 3847.00
  419.45, 3868.00
  419.72, 3905.00
  419.98, 3922.00
  420.25, 3989.00
  420.51, 3955.00
  420.78, 3969.00
  421.04, 3960.00
  421.30, 3860.00
  421.57, 3902.00
  421.83, 3884.00
  422.10, 3848.00
  422.36, 3872.00
  422.63, 3987.00
  422.89, 4060.00
  423.15, 4004.00
  423.42, 3994.00
  423.68, 4016.00
  423.95, 4131.00
  424.21, 3963.00
  424.48, 4018.00
  424.74, 3947.00
  425.00, 3966.00
  425.27, 4016.00
  425.53, 4009.00
  425.80, 3986.00
  426.06, 3942.00
  426.33, 3947.00
  426.59, 3907.00
  426.85, 3827.00
  427.12, 3902.00
  427.38, 4007.00
  427.65, 3876.00
  427.91, 3853.00
  428.17, 3724.00
  428.44, 3610.00
  428.70, 3636.00
  428.97, 3626.00
  429.23, 3640.00
  429.49, 3508.00
  429.76, 3617.00
  430.02, 3687.00
  430.29, 3854.00
  430.55, 4036.00
  430.82, 4254.00
  431.08, 4402.00
  431.34, 4474.00
  431.61, 4460.00
  431.87, 4395.00
  432.14, 4424.00
  432.40, 4461.00
  432.66, 4556.00
  432.93, 4424.00
  433.19, 4475.00
  433.46, 4448.00
  433.72, 4484.00
  433.98, 4741.00
  434.25, 4861.00
  434.51, 4852.00
  434.78, 4873.00
  435.04, 4801.00
  435.30, 5012.00
  435.57, 4867.00
  435.83, 4835.00
  436.10, 4862.00
  436.36, 4759.00
  436.62, 4717.00
  436.89, 4720.00
  437.15, 4643.00
  437.41, 4670.00
  437.68, 4599.00
  437.94, 4619.00
  438.21, 4770.00
  438.47, 4894.00
  438.73, 4976.00
  439.00, 4953.00
  439.26, 4988.00
  439.53, 5022.00
  439.79, 5023.00
  440.05, 5108.00
  440.32, 5109.00
  440.58, 5221.00
  440.84, 5341.00
  441.11, 5277.00
  441.37, 5220.00
  441.64, 5432.00
  441.90, 5417.00
  442.16, 5390.00
  442.43, 5246.00
  442.69, 5313.00
  442.95, 5354.00
  443.22, 5339.00
  443.48, 5358.00
  443.75, 5347.00
  444.01, 5404.00
  444.27, 5329.00
  444.54, 5344.00
  444.80, 5343.00
  445.06, 5325.00
  445.33, 5321.00
  445.59, 5406.00
  445.85, 5525.00
  446.12, 5689.00
  446.38, 5802.00
  446.65, 5683.00
  446.91, 5676.00
  447.17, 5779.00
  447.44, 5787.00
  447.70, 5714.00
  447.96, 5772.00
  448.23, 5836.00
  448.49, 5907.00
  448.75, 6017.00
  449.02, 5997.00
  449.28, 5979.00
  449.54, 6053.00
  449.81, 6146.00
  450.07, 6066.00
  450.33, 6023.00
  450.60, 5974.00
  450.86, 5973.00
  451.13, 5915.00
  451.39, 5902.00
  451.65, 5827.00
  451.92, 5761.00
  452.18, 5818.00
  452.44, 5834.00
  452.71, 5895.00
  452.97, 5908.00
  453.23, 5948.00
  453.50, 6033.00
  453.76, 5969.00
  454.02, 6037.00
  454.29, 6008.00
  454.55, 6056.00
  454.81, 6094.00
  455.08, 6301.00
  455.34, 6342.00
  455.60, 6327.00
  455.87, 6238.00
  456.13, 6304.00
  456.39, 6258.00
  456.66, 6276.00
  456.92, 6314.00
  457.18, 6363.00
  457.45, 6431.00
  457.71, 6348.00
  457.97, 6253.00
  458.24, 6282.00
  458.50, 6440.00
  458.76, 6409.00
  459.03, 6373.00
  459.29, 6413.00
  459.55, 6521.00
  459.82, 6582.00
  460.08, 6656.00
  460.34, 6714.00
  460.61, 6703.00
  460.87, 6777.00
  461.13, 6799.00
  461.39, 6880.00
  461.66, 6815.00
  461.92, 6782.00
  462.18, 6854.00
  462.45, 6799.00
  462.71, 6753.00
  462.97, 6834.00
  463.24, 6799.00
  463.50, 6905.00
  463.76, 6862.00
  464.03, 6845.00
  464.29, 6870.00
  464.55, 6945.00
  464.82, 7088.00
  465.08, 7027.00
  465.34, 7094.00
  465.60, 7079.00
  465.87, 7069.00
  466.13, 6977.00
  466.39, 7136.00
  466.66, 7217.00
  466.92, 7381.00
  467.18, 7340.00
  467.45, 7327.00
  467.71, 7364.00
  467.97, 7450.00
  468.23, 7575.00
  468.50, 7478.00
  468.76, 7529.00
  469.02, 7539.00
  469.29, 7607.00
  469.55, 7558.00
  469.81, 7666.00
  470.07, 7764.00
  470.34, 7874.00
  470.60, 8068.00
  470.86, 8125.00
  471.13, 8155.00
  471.39, 8262.00
  471.65, 8332.00
  471.91, 8343.00
  472.18, 8509.00
  472.44, 8359.00
  472.70, 8431.00
  472.97, 8560.00
  473.23, 8582.00
  473.49, 8660.00
  473.75, 8748.00
  474.02, 8796.00
  474.28, 8763.00
  474.54, 8875.00
  474.81, 8800.00
  475.07, 8858.00
  475.33, 9053.00
  475.59, 9047.00
  475.86, 9121.00
  476.12, 9189.00
  476.38, 9364.00
  476.64, 9513.00
  476.91, 9639.00
  477.17, 9712.00
  477.43, 9719.00
  477.70, 9791.00
  477.96, 9825.00
  478.22, 9969.00
  478.48,10005.00
  478.75,10230.00
  479.01,10337.00
  479.27,10308.00
  479.53,10503.00
  479.80,10546.00
  480.06,10528.00
  480.32,10684.00
  480.58,10815.00
  480.85,10895.00
  481.11,11036.00
  481.37,11069.00
  481.63,10912.00
  481.90,10939.00
  482.16,10942.00
  482.42,11096.00
  482.68,10999.00
  482.95,10952.00
  483.21,10841.00
  483.47,10782.00
  483.73,10778.00
  484.00,10778.00
  484.26,10689.00
  484.52,10539.00
  484.78,10475.00
  485.05,10252.00
  485.31,10184.00
  485.57, 9996.00
  485.83,10391.00
  486.10,10752.00
  486.36,11144.00
  486.62,11234.00
  486.88,11398.00
  487.15,11657.00
  487.41,11786.00
  487.67,11786.00
  487.93,11748.00
  488.20,11740.00
  488.46,11870.00
  488.72,12078.00
  488.98,12374.00
  489.25,12496.00
  489.51,12421.00
  489.77,12283.00
  490.03,12346.00
  490.29,12238.00
  490.56,12154.00
  490.82,12163.00
  491.08,12281.00
  491.34,12072.00
  491.61,12157.00
  491.87,12468.00
  492.13,12678.00
  492.39,12755.00
  492.65,12819.00
  492.92,12604.00
  493.18,12729.00
  493.44,12850.00
  493.70,12954.00
  493.97,13118.00
  494.23,13037.00
  494.49,13046.00
